"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS208412"	"DPSCF300241"	"DPOGS208412"	"A"	16
"DPOGS208399"	"DPSCF300241"	"DPOGS208399"	"A"	16
"DPOGS208391"	"DPSCF300241"	"DPOGS208391"	"A"	16
"DPOGS208387"	"DPSCF300241"	"DPOGS208387"	"A"	16
"DPOGS208404"	"DPSCF300241"	"DPOGS208404"	"A"	16
"DPOGS208414"	"DPSCF300241"	"DPOGS208414"	"A"	16
"DPOGS208386"	"DPSCF300241"	"DPOGS208386"	"A"	16
"DPOGS208413"	"DPSCF300241"	"DPOGS208413"	"A"	16
"DPOGS208389"	"DPSCF300241"	"DPOGS208389"	"A"	16
"DPOGS208388"	"DPSCF300241"	"DPOGS208388"	"A"	16
"DPOGS206002"	"DPSCF300253"	"DPOGS206002"	"A"	16
"DPOGS206000"	"DPSCF300253"	"DPOGS206000"	"A"	16
"DPOGS205999"	"DPSCF300253"	"DPOGS205999"	"A"	16
"DPOGS206006"	"DPSCF300253"	"DPOGS206006"	"A"	16
"DPOGS205998"	"DPSCF300253"	"DPOGS205998"	"A"	16
"DPOGS206004"	"DPSCF300253"	"DPOGS206004"	"A"	16
"DPOGS206010"	"DPSCF300253"	"DPOGS206010"	"A"	16
"DPOGS206018"	"DPSCF300253"	"DPOGS206018"	"A"	16
"DPOGS206001"	"DPSCF300253"	"DPOGS206001"	"A"	16
"DPOGS206012"	"DPSCF300253"	"DPOGS206012"	"A"	16
"DPOGS206007"	"DPSCF300253"	"DPOGS206007"	"A"	16
"DPOGS206014"	"DPSCF300253"	"DPOGS206014"	"A"	16
"DPOGS206009"	"DPSCF300253"	"DPOGS206009"	"A"	16
"DPOGS206008"	"DPSCF300253"	"DPOGS206008"	"A"	16
"DPOGS206017"	"DPSCF300253"	"DPOGS206017"	"A"	16
"DPOGS206016"	"DPSCF300253"	"DPOGS206016"	"A"	16
"DPOGS206011"	"DPSCF300253"	"DPOGS206011"	"A"	16
"DPOGS206003"	"DPSCF300253"	"DPOGS206003"	"A"	16
"DPOGS206013"	"DPSCF300253"	"DPOGS206013"	"A"	16
"DPOGS206005"	"DPSCF300253"	"DPOGS206005"	"A"	16
"DPOGS206015"	"DPSCF300253"	"DPOGS206015"	"A"	16
"DPOGS215931"	"DPSCF300308"	"DPOGS215931"	"A"	16
"DPOGS215932"	"DPSCF300308"	"DPOGS215932"	"A"	16
"DPOGS215929"	"DPSCF300308"	"DPOGS215929"	"A"	16
"DPOGS215930"	"DPSCF300308"	"DPOGS215930"	"A"	16
"DPOGS215939"	"DPSCF300308"	"DPOGS215939"	"A"	16
"DPOGS215940"	"DPSCF300308"	"DPOGS215940"	"A"	16
"DPOGS215933"	"DPSCF300308"	"DPOGS215933"	"A"	16
"DPOGS215943"	"DPSCF300308"	"DPOGS215943"	"A"	16
"DPOGS215944"	"DPSCF300308"	"DPOGS215944"	"A"	16
"DPOGS215945"	"DPSCF300308"	"DPOGS215945"	"A"	16
"DPOGS215946"	"DPSCF300308"	"DPOGS215946"	"A"	16
"DPOGS215947"	"DPSCF300308"	"DPOGS215947"	"A"	16
"DPOGS215934"	"DPSCF300308"	"DPOGS215934"	"A"	16
"DPOGS215935"	"DPSCF300308"	"DPOGS215935"	"A"	16
"DPOGS215936"	"DPSCF300308"	"DPOGS215936"	"A"	16
"DPOGS215937"	"DPSCF300308"	"DPOGS215937"	"A"	16
"DPOGS215938"	"DPSCF300308"	"DPOGS215938"	"A"	16
"DPOGS215948"	"DPSCF300308"	"DPOGS215948"	"A"	16
"DPOGS215949"	"DPSCF300308"	"DPOGS215949"	"A"	16
"DPOGS215928"	"DPSCF300308"	"DPOGS215928"	"A"	16
"DPOGS215942"	"DPSCF300308"	"DPOGS215942"	"A"	16
"DPOGS214675"	"DPSCF300321"	"DPOGS214675"	"A"	16
"DPOGS214661"	"DPSCF300321"	"DPOGS214661"	"A"	16
"DPOGS214659"	"DPSCF300321"	"DPOGS214659"	"A"	16
"DPOGS214670"	"DPSCF300321"	"DPOGS214670"	"A"	16
"DPOGS214676"	"DPSCF300321"	"DPOGS214676"	"A"	16
"DPOGS214673"	"DPSCF300321"	"DPOGS214673"	"A"	16
"DPOGS214674"	"DPSCF300321"	"DPOGS214674"	"A"	16
"DPOGS214657"	"DPSCF300321"	"DPOGS214657"	"A"	16
"DPOGS214655"	"DPSCF300321"	"DPOGS214655"	"A"	16
"DPOGS214677"	"DPSCF300321"	"DPOGS214677"	"A"	16
"DPOGS214672"	"DPSCF300321"	"DPOGS214672"	"A"	16
"DPOGS214668"	"DPSCF300321"	"DPOGS214668"	"A"	16
"DPOGS214667"	"DPSCF300321"	"DPOGS214667"	"A"	16
"DPOGS214660"	"DPSCF300321"	"DPOGS214660"	"A"	16
"DPOGS214658"	"DPSCF300321"	"DPOGS214658"	"A"	16
"DPOGS214669"	"DPSCF300321"	"DPOGS214669"	"A"	16
"DPOGS214656"	"DPSCF300321"	"DPOGS214656"	"A"	16
"DPOGS214664"	"DPSCF300321"	"DPOGS214664"	"A"	16
"DPOGS214671"	"DPSCF300321"	"DPOGS214671"	"A"	16
"DPOGS214666"	"DPSCF300321"	"DPOGS214666"	"A"	16
"DPOGS214665"	"DPSCF300321"	"DPOGS214665"	"A"	16
"DPOGS214663"	"DPSCF300321"	"DPOGS214663"	"A"	16
"DPOGS214678"	"DPSCF300321"	"DPOGS214678"	"A"	16
"DPOGS214662"	"DPSCF300321"	"DPOGS214662"	"A"	16
"DPOGS209400"	"DPSCF300346"	"DPOGS209400"	"A"	16
"DPOGS209406"	"DPSCF300346"	"DPOGS209406"	"A"	16
"DPOGS209402"	"DPSCF300346"	"DPOGS209402"	"A"	16
"DPOGS209416"	"DPSCF300346"	"DPOGS209416"	"A"	16
"DPOGS209415"	"DPSCF300346"	"DPOGS209415"	"A"	16
"DPOGS209401"	"DPSCF300346"	"DPOGS209401"	"A"	16
"DPOGS209397"	"DPSCF300346"	"DPOGS209397"	"A"	16
"DPOGS209412"	"DPSCF300346"	"DPOGS209412"	"A"	16
"DPOGS209398"	"DPSCF300346"	"DPOGS209398"	"A"	16
"DPOGS209404"	"DPSCF300346"	"DPOGS209404"	"A"	16
"DPOGS209419"	"DPSCF300346"	"DPOGS209419"	"A"	16
"DPOGS209421"	"DPSCF300346"	"DPOGS209421"	"A"	16
"DPOGS209414"	"DPSCF300346"	"DPOGS209414"	"A"	16
"DPOGS209405"	"DPSCF300346"	"DPOGS209405"	"A"	16
"DPOGS209411"	"DPSCF300346"	"DPOGS209411"	"A"	16
"DPOGS209410"	"DPSCF300346"	"DPOGS209410"	"A"	16
"DPOGS209399"	"DPSCF300346"	"DPOGS209399"	"A"	16
"DPOGS209418"	"DPSCF300346"	"DPOGS209418"	"A"	16
"DPOGS209403"	"DPSCF300346"	"DPOGS209403"	"A"	16
"DPOGS209408"	"DPSCF300346"	"DPOGS209408"	"A"	16
"DPOGS209413"	"DPSCF300346"	"DPOGS209413"	"A"	16
"DPOGS209417"	"DPSCF300346"	"DPOGS209417"	"A"	16
"DPOGS209420"	"DPSCF300346"	"DPOGS209420"	"A"	16
"DPOGS204577"	"DPSCF300376"	"DPOGS204577"	"A"	16
"DPOGS204572"	"DPSCF300376"	"DPOGS204572"	"A"	16
"DPOGS204579"	"DPSCF300376"	"DPOGS204579"	"A"	16
"DPOGS204574"	"DPSCF300376"	"DPOGS204574"	"A"	16
"DPOGS204580"	"DPSCF300376"	"DPOGS204580"	"A"	16
"DPOGS204573"	"DPSCF300376"	"DPOGS204573"	"A"	16
"DPOGS204581"	"DPSCF300376"	"DPOGS204581"	"A"	16
"DPOGS204576"	"DPSCF300376"	"DPOGS204576"	"A"	16
"DPOGS208343"	"DPSCF300383"	"DPOGS208343"	"A"	16
"DPOGS208335"	"DPSCF300383"	"DPOGS208335"	"A"	16
"DPOGS208344"	"DPSCF300383"	"DPOGS208344"	"A"	16
"DPOGS208334"	"DPSCF300383"	"DPOGS208334"	"A"	16
"DPOGS208325"	"DPSCF300383"	"DPOGS208325"	"A"	16
"DPOGS208333"	"DPSCF300383"	"DPOGS208333"	"A"	16
"DPOGS208342"	"DPSCF300383"	"DPOGS208342"	"A"	16
"DPOGS208332"	"DPSCF300383"	"DPOGS208332"	"A"	16
"DPOGS208341"	"DPSCF300383"	"DPOGS208341"	"A"	16
"DPOGS208336"	"DPSCF300383"	"DPOGS208336"	"A"	16
"DPOGS208329"	"DPSCF300383"	"DPOGS208329"	"A"	16
"DPOGS208328"	"DPSCF300383"	"DPOGS208328"	"A"	16
"DPOGS208340"	"DPSCF300383"	"DPOGS208340"	"A"	16
"DPOGS208330"	"DPSCF300383"	"DPOGS208330"	"A"	16
"DPOGS208331"	"DPSCF300383"	"DPOGS208331"	"A"	16
"DPOGS208337"	"DPSCF300383"	"DPOGS208337"	"A"	16
"DPOGS208338"	"DPSCF300383"	"DPOGS208338"	"A"	16
"DPOGS208326"	"DPSCF300383"	"DPOGS208326"	"A"	16
"DPOGS208339"	"DPSCF300383"	"DPOGS208339"	"A"	16
"DPOGS208327"	"DPSCF300383"	"DPOGS208327"	"A"	16
"DPOGS204644"	"DPSCF300462"	"DPOGS204644"	"A"	16
"DPOGS204647"	"DPSCF300462"	"DPOGS204647"	"A"	16
"DPOGS204646"	"DPSCF300462"	"DPOGS204646"	"A"	16
"DPOGS204650"	"DPSCF300462"	"DPOGS204650"	"A"	16
"DPOGS204648"	"DPSCF300462"	"DPOGS204648"	"A"	16
"DPOGS204645"	"DPSCF300462"	"DPOGS204645"	"A"	16
"DPOGS204649"	"DPSCF300462"	"DPOGS204649"	"A"	16
