"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS212849"	"DPSCF300086"	"DPOGS212849"	"A"	18
"DPOGS212855"	"DPSCF300086"	"DPOGS212855"	"A"	18
"DPOGS212807"	"DPSCF300086"	"DPOGS212807"	"A"	18
"DPOGS212868"	"DPSCF300086"	"DPOGS212868"	"A"	18
"DPOGS212857"	"DPSCF300086"	"DPOGS212857"	"A"	18
"DPOGS212850"	"DPSCF300086"	"DPOGS212850"	"A"	18
"DPOGS212853"	"DPSCF300086"	"DPOGS212853"	"A"	18
"DPOGS212838"	"DPSCF300086"	"DPOGS212838"	"A"	18
"DPOGS212812"	"DPSCF300086"	"DPOGS212812"	"A"	18
"DPOGS212837"	"DPSCF300086"	"DPOGS212837"	"A"	18
"DPOGS212808"	"DPSCF300086"	"DPOGS212808"	"A"	18
"DPOGS212806"	"DPSCF300086"	"DPOGS212806"	"A"	18
"DPOGS212809"	"DPSCF300086"	"DPOGS212809"	"A"	18
"DPOGS211320"	"DPSCF300125"	"DPOGS211320"	"A"	18
"DPOGS211295"	"DPSCF300125"	"DPOGS211295"	"A"	18
"DPOGS211301"	"DPSCF300125"	"DPOGS211301"	"A"	18
"DPOGS211303"	"DPSCF300125"	"DPOGS211303"	"A"	18
"DPOGS211300"	"DPSCF300125"	"DPOGS211300"	"A"	18
"DPOGS211292"	"DPSCF300125"	"DPOGS211292"	"A"	18
"DPOGS211305"	"DPSCF300125"	"DPOGS211305"	"A"	18
"DPOGS211306"	"DPSCF300125"	"DPOGS211306"	"A"	18
"DPOGS211311"	"DPSCF300125"	"DPOGS211311"	"A"	18
"DPOGS211319"	"DPSCF300125"	"DPOGS211319"	"A"	18
"DPOGS211321"	"DPSCF300125"	"DPOGS211321"	"A"	18
"DPOGS211304"	"DPSCF300125"	"DPOGS211304"	"A"	18
"DPOGS211317"	"DPSCF300125"	"DPOGS211317"	"A"	18
"DPOGS211312"	"DPSCF300125"	"DPOGS211312"	"A"	18
"DPOGS211293"	"DPSCF300125"	"DPOGS211293"	"A"	18
"DPOGS211302"	"DPSCF300125"	"DPOGS211302"	"A"	18
"DPOGS211322"	"DPSCF300125"	"DPOGS211322"	"A"	18
"DPOGS211331"	"DPSCF300125"	"DPOGS211331"	"A"	18
"DPOGS211308"	"DPSCF300125"	"DPOGS211308"	"A"	18
"DPOGS211313"	"DPSCF300125"	"DPOGS211313"	"A"	18
"DPOGS211333"	"DPSCF300125"	"DPOGS211333"	"A"	18
"DPOGS211329"	"DPSCF300125"	"DPOGS211329"	"A"	18
"DPOGS211332"	"DPSCF300125"	"DPOGS211332"	"A"	18
"DPOGS211323"	"DPSCF300125"	"DPOGS211323"	"A"	18
"DPOGS211318"	"DPSCF300125"	"DPOGS211318"	"A"	18
"DPOGS211310"	"DPSCF300125"	"DPOGS211310"	"A"	18
"DPOGS211299"	"DPSCF300125"	"DPOGS211299"	"A"	18
"DPOGS211316"	"DPSCF300125"	"DPOGS211316"	"A"	18
"DPOGS211309"	"DPSCF300125"	"DPOGS211309"	"A"	18
"DPOGS211298"	"DPSCF300125"	"DPOGS211298"	"A"	18
"DPOGS211324"	"DPSCF300125"	"DPOGS211324"	"A"	18
"DPOGS211296"	"DPSCF300125"	"DPOGS211296"	"A"	18
"DPOGS211330"	"DPSCF300125"	"DPOGS211330"	"A"	18
"DPOGS211314"	"DPSCF300125"	"DPOGS211314"	"A"	18
"DPOGS211307"	"DPSCF300125"	"DPOGS211307"	"A"	18
"DPOGS211328"	"DPSCF300125"	"DPOGS211328"	"A"	18
"DPOGS211326"	"DPSCF300125"	"DPOGS211326"	"A"	18
"DPOGS211297"	"DPSCF300125"	"DPOGS211297"	"A"	18
"DPOGS211327"	"DPSCF300125"	"DPOGS211327"	"A"	18
"DPOGS211325"	"DPSCF300125"	"DPOGS211325"	"A"	18
"DPOGS211315"	"DPSCF300125"	"DPOGS211315"	"A"	18
"DPOGS204027"	"DPSCF300138"	"DPOGS204027"	"A"	18
"DPOGS204040"	"DPSCF300138"	"DPOGS204040"	"A"	18
"DPOGS204030"	"DPSCF300138"	"DPOGS204030"	"A"	18
"DPOGS204041"	"DPSCF300138"	"DPOGS204041"	"A"	18
"DPOGS204033"	"DPSCF300138"	"DPOGS204033"	"A"	18
"DPOGS204032"	"DPSCF300138"	"DPOGS204032"	"A"	18
"DPOGS204023"	"DPSCF300138"	"DPOGS204023"	"A"	18
"DPOGS204031"	"DPSCF300138"	"DPOGS204031"	"A"	18
"DPOGS204013"	"DPSCF300138"	"DPOGS204013"	"A"	18
"DPOGS204026"	"DPSCF300138"	"DPOGS204026"	"A"	18
"DPOGS204025"	"DPSCF300138"	"DPOGS204025"	"A"	18
"DPOGS204022"	"DPSCF300138"	"DPOGS204022"	"A"	18
"DPOGS204048"	"DPSCF300138"	"DPOGS204048"	"A"	18
"DPOGS204017"	"DPSCF300138"	"DPOGS204017"	"A"	18
"DPOGS204028"	"DPSCF300138"	"DPOGS204028"	"A"	18
"DPOGS204029"	"DPSCF300138"	"DPOGS204029"	"A"	18
"DPOGS204043"	"DPSCF300138"	"DPOGS204043"	"A"	18
"DPOGS204019"	"DPSCF300138"	"DPOGS204019"	"A"	18
"DPOGS204042"	"DPSCF300138"	"DPOGS204042"	"A"	18
"DPOGS204015"	"DPSCF300138"	"DPOGS204015"	"A"	18
"DPOGS204038"	"DPSCF300138"	"DPOGS204038"	"A"	18
"DPOGS204037"	"DPSCF300138"	"DPOGS204037"	"A"	18
"DPOGS204014"	"DPSCF300138"	"DPOGS204014"	"A"	18
"DPOGS204045"	"DPSCF300138"	"DPOGS204045"	"A"	18
"DPOGS204036"	"DPSCF300138"	"DPOGS204036"	"A"	18
"DPOGS204039"	"DPSCF300138"	"DPOGS204039"	"A"	18
"DPOGS204046"	"DPSCF300138"	"DPOGS204046"	"A"	18
"DPOGS204018"	"DPSCF300138"	"DPOGS204018"	"A"	18
"DPOGS204034"	"DPSCF300138"	"DPOGS204034"	"A"	18
"DPOGS204053"	"DPSCF300138"	"DPOGS204053"	"A"	18
"DPOGS204049"	"DPSCF300138"	"DPOGS204049"	"A"	18
"DPOGS204051"	"DPSCF300138"	"DPOGS204051"	"A"	18
"DPOGS204024"	"DPSCF300138"	"DPOGS204024"	"A"	18
"DPOGS204047"	"DPSCF300138"	"DPOGS204047"	"A"	18
"DPOGS204052"	"DPSCF300138"	"DPOGS204052"	"A"	18
"DPOGS204050"	"DPSCF300138"	"DPOGS204050"	"A"	18
"DPOGS204055"	"DPSCF300138"	"DPOGS204055"	"A"	18
"DPOGS204021"	"DPSCF300138"	"DPOGS204021"	"A"	18
"DPOGS204020"	"DPSCF300138"	"DPOGS204020"	"A"	18
"DPOGS204016"	"DPSCF300138"	"DPOGS204016"	"A"	18
"DPOGS204056"	"DPSCF300138"	"DPOGS204056"	"A"	18
"DPOGS204054"	"DPSCF300138"	"DPOGS204054"	"A"	18
"DPOGS211040"	"DPSCF300202"	"DPOGS211040"	"A"	18
"DPOGS211041"	"DPSCF300202"	"DPOGS211041"	"A"	18
"DPOGS211042"	"DPSCF300202"	"DPOGS211042"	"A"	18
"DPOGS211049"	"DPSCF300202"	"DPOGS211049"	"A"	18
"DPOGS211043"	"DPSCF300202"	"DPOGS211043"	"A"	18
"DPOGS211052"	"DPSCF300202"	"DPOGS211052"	"A"	18
"DPOGS211048"	"DPSCF300202"	"DPOGS211048"	"A"	18
"DPOGS211045"	"DPSCF300202"	"DPOGS211045"	"A"	18
"DPOGS211047"	"DPSCF300202"	"DPOGS211047"	"A"	18
"DPOGS211044"	"DPSCF300202"	"DPOGS211044"	"A"	18
"DPOGS211053"	"DPSCF300202"	"DPOGS211053"	"A"	18
"DPOGS211046"	"DPSCF300202"	"DPOGS211046"	"A"	18
"DPOGS211051"	"DPSCF300202"	"DPOGS211051"	"A"	18
"DPOGS211050"	"DPSCF300202"	"DPOGS211050"	"A"	18
"DPOGS214942"	"DPSCF300280"	"DPOGS214942"	"A"	18
"DPOGS214943"	"DPSCF300280"	"DPOGS214943"	"A"	18
"DPOGS214944"	"DPSCF300280"	"DPOGS214944"	"A"	18
"DPOGS214946"	"DPSCF300280"	"DPOGS214946"	"A"	18
"DPOGS214938"	"DPSCF300280"	"DPOGS214938"	"A"	18
"DPOGS214956"	"DPSCF300280"	"DPOGS214956"	"A"	18
"DPOGS214952"	"DPSCF300280"	"DPOGS214952"	"A"	18
"DPOGS214945"	"DPSCF300280"	"DPOGS214945"	"A"	18
"DPOGS214955"	"DPSCF300280"	"DPOGS214955"	"A"	18
"DPOGS214934"	"DPSCF300280"	"DPOGS214934"	"A"	18
"DPOGS214950"	"DPSCF300280"	"DPOGS214950"	"A"	18
"DPOGS214948"	"DPSCF300280"	"DPOGS214948"	"A"	18
"DPOGS214947"	"DPSCF300280"	"DPOGS214947"	"A"	18
"DPOGS214954"	"DPSCF300280"	"DPOGS214954"	"A"	18
"DPOGS214939"	"DPSCF300280"	"DPOGS214939"	"A"	18
"DPOGS214953"	"DPSCF300280"	"DPOGS214953"	"A"	18
"DPOGS214949"	"DPSCF300280"	"DPOGS214949"	"A"	18
"DPOGS214937"	"DPSCF300280"	"DPOGS214937"	"A"	18
"DPOGS214936"	"DPSCF300280"	"DPOGS214936"	"A"	18
"DPOGS214935"	"DPSCF300280"	"DPOGS214935"	"A"	18
"DPOGS214951"	"DPSCF300280"	"DPOGS214951"	"A"	18
"DPOGS214941"	"DPSCF300280"	"DPOGS214941"	"A"	18
"DPOGS214940"	"DPSCF300280"	"DPOGS214940"	"A"	18
"DPOGS202701"	"DPSCF300324"	"DPOGS202701"	"A"	18
"DPOGS202700"	"DPSCF300324"	"DPOGS202700"	"A"	18
"DPOGS202694"	"DPSCF300324"	"DPOGS202694"	"A"	18
"DPOGS202699"	"DPSCF300324"	"DPOGS202699"	"A"	18
"DPOGS202696"	"DPSCF300324"	"DPOGS202696"	"A"	18
"DPOGS202693"	"DPSCF300324"	"DPOGS202693"	"A"	18
"DPOGS202695"	"DPSCF300324"	"DPOGS202695"	"A"	18
"DPOGS202702"	"DPSCF300324"	"DPOGS202702"	"A"	18
"DPOGS202697"	"DPSCF300324"	"DPOGS202697"	"A"	18
"DPOGS202691"	"DPSCF300324"	"DPOGS202691"	"A"	18
"DPOGS202692"	"DPSCF300324"	"DPOGS202692"	"A"	18
"DPOGS202689"	"DPSCF300324"	"DPOGS202689"	"A"	18
"DPOGS202704"	"DPSCF300324"	"DPOGS202704"	"A"	18
"DPOGS202690"	"DPSCF300324"	"DPOGS202690"	"A"	18
"DPOGS202703"	"DPSCF300324"	"DPOGS202703"	"A"	18
"DPOGS200190"	"DPSCF300360"	"DPOGS200190"	"A"	18
"DPOGS200191"	"DPSCF300360"	"DPOGS200191"	"A"	18
"DPOGS200192"	"DPSCF300360"	"DPOGS200192"	"A"	18
"DPOGS200189"	"DPSCF300360"	"DPOGS200189"	"A"	18
"DPOGS211234"	"DPSCF300385"	"DPOGS211234"	"A"	18
"DPOGS211235"	"DPSCF300385"	"DPOGS211235"	"A"	18
"DPOGS211236"	"DPSCF300385"	"DPOGS211236"	"A"	18
"DPOGS211232"	"DPSCF300385"	"DPOGS211232"	"A"	18
"DPOGS211233"	"DPSCF300385"	"DPOGS211233"	"A"	18
"DPOGS211242"	"DPSCF300385"	"DPOGS211242"	"A"	18
"DPOGS211238"	"DPSCF300385"	"DPOGS211238"	"A"	18
"DPOGS211231"	"DPSCF300385"	"DPOGS211231"	"A"	18
"DPOGS211240"	"DPSCF300385"	"DPOGS211240"	"A"	18
"DPOGS211241"	"DPSCF300385"	"DPOGS211241"	"A"	18
"DPOGS211239"	"DPSCF300385"	"DPOGS211239"	"A"	18
"DPOGS202874"	"DPSCF300490"	"DPOGS202874"	"A"	18
"DPOGS202875"	"DPSCF300490"	"DPOGS202875"	"A"	18
"DPOGS215950"	"DPSCF301156"	"DPOGS215950"	"A"	18
"DPOGS215951"	"DPSCF301156"	"DPOGS215951"	"A"	18
