gene.id	total_sites	non-NA_sites
DPOGS204318	4668	4668
DPOGS204321	261	261
DPOGS204374	213	213
DPOGS204378	5294	5294
DPOGS204381	5360	5360
DPOGS204383	3160	3160
DPOGS204387	7510	7510
DPOGS204388	6497	6497
DPOGS204390	3346	3346
DPOGS204393	8938	8938
DPOGS204399	4616	4616
DPOGS204402	5691	5691
DPOGS204404	5012	5012
DPOGS204406	9241	9241
DPOGS204407	8629	8629
DPOGS204409	3701	3701
DPOGS204410	4514	4514
DPOGS204412	3163	3163
DPOGS204414	4227	4227
DPOGS204415	4665	4665
DPOGS204416	3756	3756
DPOGS204418	4038	4038
DPOGS204420	3493	3493
DPOGS204423	4023	4023
DPOGS204424	3193	3193
DPOGS204429	3473	3473
DPOGS204430	4930	4930
DPOGS204431	5227	5227
DPOGS204433	6409	6409
DPOGS204434	1996	1996
DPOGS204437	4150	4150
DPOGS204440	4836	4836
DPOGS204443	9080	9080
DPOGS204444	7914	7914
DPOGS204445	2964	2964
DPOGS204448	8291	8291
DPOGS204450	4624	4624
DPOGS204453	5281	5281
DPOGS204454	4310	4310
DPOGS204455	5299	5299
DPOGS204456	3859	3859
DPOGS204457	4564	4564
DPOGS204458	6479	6479
DPOGS204459	2816	2816
DPOGS204460	2591	2591
DPOGS204461	6721	6721
DPOGS204462	2640	2640
DPOGS204463	6795	6795
DPOGS204464	2743	2743
DPOGS204466	6065	6065
DPOGS204467	3277	3277
DPOGS204468	9590	9590
DPOGS204472	2678	2678
DPOGS204473	6543	6543
DPOGS204474	3859	3859
DPOGS204475	5812	5812
DPOGS204476	2452	2452
DPOGS204479	4529	4529
DPOGS204480	4655	4655
DPOGS204481	3582	3582
DPOGS204482	2976	2976
DPOGS204483	2540	2540
DPOGS204485	10129	10129
DPOGS204487	7252	7252
DPOGS204495	3672	3672
DPOGS204496	3394	3394
DPOGS204497	7326	7326
DPOGS204500	2143	2143
DPOGS204502	4529	4529
DPOGS204503	5408	5408
DPOGS204504	6098	6098
DPOGS204508	5910	5910
DPOGS204524	1375	1375
DPOGS204525	11805	11805
DPOGS204526	13874	13874
DPOGS204527	1664	1664
DPOGS204528	1120	1120
DPOGS204529	1127	1127
DPOGS204530	563	563
DPOGS204531	688	688
DPOGS204532	11440	11440
DPOGS204533	10085	10085
DPOGS204534	6070	6070
DPOGS204535	673	673
DPOGS204536	2179	2179
DPOGS204537	861	861
DPOGS204538	1470	1470
DPOGS204541	1883	1883
DPOGS204542	1748	1748
DPOGS204543	728	728
DPOGS204544	2717	2717
DPOGS204545	5532	5532
DPOGS204546	2060	2060
DPOGS204548	1248	1248
DPOGS204549	1248	1248
DPOGS204550	1660	1660
DPOGS204551	8064	8064
DPOGS204552	9847	9847
DPOGS204553	4071	4071
DPOGS204554	8756	8756
DPOGS204555	5390	5390
DPOGS204556	7091	7091
DPOGS204557	5776	5776
DPOGS204558	1605	1605
DPOGS204559	7508	7508
DPOGS204561	285	285
DPOGS204562	2939	2939
DPOGS204563	552	552
DPOGS204572	9899	9899
DPOGS204574	7775	7775
DPOGS204577	22305	22305
DPOGS204592	886	886
DPOGS204593	1130	1130
DPOGS204596	1013	1013
DPOGS204610	207	207
DPOGS204612	7654	7654
DPOGS204613	16736	16736
DPOGS204615	989	989
DPOGS204617	2593	2593
DPOGS204621	1270	1270
DPOGS204622	4695	4695
DPOGS204623	2925	2925
DPOGS204625	3052	3052
DPOGS204626	2368	2368
DPOGS204627	1806	1806
DPOGS204628	5515	5515
DPOGS204629	4370	4370
DPOGS204630	4151	4151
DPOGS204634	823	823
DPOGS204635	9192	9192
DPOGS204636	2354	2354
DPOGS204637	1628	1628
DPOGS204638	9520	9520
DPOGS204639	2098	2098
DPOGS204640	1702	1702
DPOGS204641	2901	2901
DPOGS204643	4072	4072
DPOGS204644	11841	11841
DPOGS204648	11662	11662
DPOGS204649	7604	7604
DPOGS204651	186	186
DPOGS204735	1578	1578
DPOGS204736	2892	2892
DPOGS204737	5795	5795
DPOGS204738	2554	2554
DPOGS204739	4255	4255
DPOGS204740	2807	2807
DPOGS204741	2801	2801
DPOGS204742	337	337
DPOGS204743	2991	2991
DPOGS204744	6852	6852
DPOGS204745	2794	2794
DPOGS204746	4289	4289
DPOGS204747	3113	3113
DPOGS204748	1618	1618
DPOGS204749	2810	2810
DPOGS204750	8468	8468
DPOGS204751	2953	2953
DPOGS204752	1285	1285
DPOGS204753	2736	2736
DPOGS204755	1646	1646
DPOGS204756	4772	4772
DPOGS204757	355	355
DPOGS204758	1562	1562
DPOGS204759	413	413
DPOGS204760	1562	1562
DPOGS204762	2842	2842
DPOGS204763	12550	12550
DPOGS204764	2277	2277
DPOGS204765	3923	3923
DPOGS204766	550	550
DPOGS204767	359	359
DPOGS204768	611	611
DPOGS204769	8913	8913
DPOGS204771	8855	8855
DPOGS204774	2057	2057
DPOGS204776	6904	6904
DPOGS204777	656	656
DPOGS204779	9278	9278
DPOGS204780	7501	7501
DPOGS204781	3252	3252
DPOGS204782	2330	2330
DPOGS204783	799	799
DPOGS204785	1637	1637
DPOGS204786	2793	2793
DPOGS204787	372	372
DPOGS204788	450	450
DPOGS204790	12854	12854
DPOGS204791	1301	1301
DPOGS204792	4592	4592
DPOGS204793	2376	2376
DPOGS204794	633	633
DPOGS204796	507	507
DPOGS204797	881	881
DPOGS204804	760	760
DPOGS204835	3825	3825
DPOGS204836	1627	1627
DPOGS204837	3416	3416
DPOGS204840	4371	4371
DPOGS204841	2059	2059
DPOGS204843	6251	6251
DPOGS204855	3189	3189
DPOGS204857	2925	2925
DPOGS204858	4846	4846
DPOGS204860	653	653
DPOGS204861	216	216
DPOGS204862	825	825
DPOGS204863	552	552
DPOGS204923	6878	6878
DPOGS204967	1154	1154
DPOGS204969	1928	1928
DPOGS204972	5610	5610
DPOGS204979	5894	5894
DPOGS204984	1742	1742
DPOGS204985	2370	2370
DPOGS204987	4884	4884
DPOGS204988	5185	5185
DPOGS204991	4579	4579
DPOGS204995	2759	2759
DPOGS205001	2523	2523
DPOGS205002	2379	2379
DPOGS205003	2107	2107
DPOGS205014	7502	7502
DPOGS205015	3024	3024
DPOGS205016	6776	6776
DPOGS205017	4566	4566
DPOGS205018	418	418
DPOGS205019	4602	4602
DPOGS205020	7190	7190
DPOGS205021	2401	2401
DPOGS205022	72	72
DPOGS205042	22778	22778
DPOGS205045	7840	7840
DPOGS205048	8946	8946
DPOGS205051	9298	9298
DPOGS205053	29754	29754
DPOGS205057	10179	10179
DPOGS205063	7930	7930
DPOGS205065	11678	11678
DPOGS205066	9643	9643
DPOGS205070	8505	8505
DPOGS205071	19172	19172
DPOGS205075	8134	8134
DPOGS205078	15640	15640
DPOGS205085	6922	6922
DPOGS205086	9854	9854
DPOGS205091	22150	22150
DPOGS205092	15567	15567
DPOGS205093	10462	10462
DPOGS205097	10669	10669
DPOGS205123	5277	5277
DPOGS205126	3637	3637
DPOGS205128	549	549
DPOGS205190	2941	2941
DPOGS205191	3328	3328
DPOGS205192	1351	1351
DPOGS205193	2047	2047
DPOGS205196	2281	2281
DPOGS205197	6159	6159
DPOGS205199	2522	2522
DPOGS205200	1444	1444
DPOGS205202	1937	1937
DPOGS205203	2222	2222
DPOGS205205	956	956
DPOGS205206	3129	3129
DPOGS205208	28878	28878
DPOGS205209	1415	1415
DPOGS205210	2738	2738
DPOGS205214	2709	2709
DPOGS205217	2825	2825
DPOGS205218	2901	2901
DPOGS205219	9767	9767
DPOGS205220	2732	2732
DPOGS205222	12172	12172
DPOGS205223	2030	2030
DPOGS205225	4295	4295
DPOGS205226	3624	3624
DPOGS205230	2629	2629
DPOGS205231	21195	21195
DPOGS205232	11585	11585
DPOGS205233	3214	3214
DPOGS205234	1363	1363
DPOGS205235	827	827
DPOGS205237	3033	3033
DPOGS205239	2239	2239
DPOGS205240	2624	2624
DPOGS205241	1626	1626
DPOGS205243	2214	2214
DPOGS205244	19426	19426
DPOGS205245	2957	2957
DPOGS205246	2758	2758
DPOGS205247	1143	1143
DPOGS205250	81	81
DPOGS205251	329	329
DPOGS205252	132	132
DPOGS205254	1504	1504
DPOGS205256	438	438
DPOGS205257	766	766
DPOGS205259	1364	1364
DPOGS205261	276	276
DPOGS205262	746	746
DPOGS205263	6622	6622
DPOGS205265	204	204
DPOGS205266	204	204
DPOGS205267	2321	2321
DPOGS205268	2442	2442
DPOGS205269	7269	7269
DPOGS205270	773	773
DPOGS205272	936	936
DPOGS205273	2946	2946
DPOGS205274	2493	2493
DPOGS205275	2183	2183
DPOGS205276	2107	2107
DPOGS205278	6726	6726
DPOGS205279	4665	4665
DPOGS205280	5507	5507
DPOGS205281	3895	3895
DPOGS205283	1950	1950
DPOGS205285	3818	3818
DPOGS205286	2358	2358
DPOGS205287	5273	5273
DPOGS205288	7010	7010
DPOGS205289	343	343
DPOGS205290	4728	4728
DPOGS205292	1013	1013
DPOGS205293	870	870
DPOGS205295	3888	3888
DPOGS205296	2007	2007
DPOGS205297	501	501
DPOGS205299	1653	1653
DPOGS205300	2094	2094
DPOGS205302	748	748
DPOGS205303	1936	1936
DPOGS205304	3576	3576
DPOGS205335	373	373
DPOGS205336	1704	1704
DPOGS205338	1244	1244
DPOGS205340	3088	3088
DPOGS205341	1231	1231
DPOGS205342	3991	3991
DPOGS205343	5101	5101
DPOGS205360	2786	2786
DPOGS205362	2219	2219
DPOGS205363	4572	4572
DPOGS205364	6021	6021
DPOGS205365	1186	1186
DPOGS205371	2469	2469
DPOGS205372	3832	3832
DPOGS205373	1294	1294
DPOGS205375	986	986
DPOGS205377	14723	14723
DPOGS205379	15662	15662
DPOGS205381	4013	4013
DPOGS205424	486	486
DPOGS205425	2253	2253
DPOGS205427	8601	8601
DPOGS205428	1077	1077
DPOGS205429	3208	3208
DPOGS205431	2847	2847
DPOGS205550	5459	5459
DPOGS205575	288	288
DPOGS205581	5683	5683
DPOGS205582	4907	4907
DPOGS205586	12713	12713
DPOGS205589	12275	12275
DPOGS205590	5183	5183
DPOGS205593	4912	4912
DPOGS205594	1359	1359
DPOGS205595	3343	3343
DPOGS205596	989	989
DPOGS205682	8058	8058
DPOGS205683	1489	1489
DPOGS205684	1111	1111
DPOGS205688	4157	4157
DPOGS205689	4927	4927
DPOGS205690	1327	1327
DPOGS205691	13599	13599
DPOGS205692	8844	8844
DPOGS205693	738	738
DPOGS205694	4203	4203
DPOGS205695	432	432
DPOGS205696	6738	6738
DPOGS205697	513	513
DPOGS205698	1445	1445
DPOGS205699	381	381
DPOGS205700	7648	7648
DPOGS205701	473	473
DPOGS205702	4857	4857
DPOGS205703	1443	1443
DPOGS205704	917	917
DPOGS205705	901	901
DPOGS205706	1229	1229
DPOGS205707	4465	4465
DPOGS205708	1343	1343
DPOGS205709	3572	3572
DPOGS205710	2011	2011
DPOGS205711	1266	1266
DPOGS205712	9835	9835
DPOGS205713	2150	2150
DPOGS205714	2818	2818
DPOGS205715	3651	3651
DPOGS205716	3651	3651
DPOGS205717	546	546
DPOGS205718	297	297
DPOGS205719	2470	2470
DPOGS205720	1100	1100
DPOGS205721	1528	1528
DPOGS205722	3913	3913
DPOGS205723	1512	1512
DPOGS205724	2530	2530
DPOGS205725	9242	9242
DPOGS205744	3338	3338
DPOGS205745	2492	2492
DPOGS205752	2138	2138
DPOGS205775	318	318
DPOGS205883	6595	6595
DPOGS205886	84	84
DPOGS205887	5671	5671
DPOGS205888	3542	3542
DPOGS205889	3823	3823
DPOGS205890	3103	3103
DPOGS205891	1260	1260
DPOGS205892	1807	1807
DPOGS205893	629	629
DPOGS205894	4593	4593
DPOGS205896	713	713
DPOGS205897	722	722
DPOGS205898	1024	1024
DPOGS205899	2009	2009
DPOGS205900	1451	1451
DPOGS205901	3497	3497
DPOGS205902	1960	1960
DPOGS205904	11989	11989
DPOGS205905	2138	2138
DPOGS205906	420	420
DPOGS205908	978	978
DPOGS205909	6314	6314
DPOGS205911	715	715
DPOGS205913	14148	14148
DPOGS205915	7942	7942
DPOGS205916	3670	3670
DPOGS205917	7027	7027
DPOGS205918	4906	4906
DPOGS205919	3773	3773
DPOGS205922	234	234
DPOGS205923	13396	13396
DPOGS205924	2124	2124
DPOGS205925	2587	2587
DPOGS205927	2911	2911
DPOGS205928	13716	13716
DPOGS205929	2663	2663
DPOGS205930	5176	5176
DPOGS205931	5512	5512
DPOGS205932	2747	2747
DPOGS205935	2791	2791
DPOGS205936	2966	2966
DPOGS205937	2925	2925
DPOGS205939	1889	1889
DPOGS205945	4878	4878
DPOGS205946	3454	3454
DPOGS205947	3464	3464
DPOGS205948	3161	3161
DPOGS205950	8221	8221
DPOGS205952	3016	3016
DPOGS205954	3282	3282
DPOGS205955	13645	13645
DPOGS205956	2126	2126
DPOGS205957	2242	2242
DPOGS205960	12399	12399
DPOGS205961	7179	7179
DPOGS205963	3892	3892
DPOGS205964	4573	4573
DPOGS205965	4201	4201
DPOGS205966	249	249
DPOGS205967	6537	6537
DPOGS206005	14721	14721
DPOGS206009	10973	10973
DPOGS206012	21453	21453
DPOGS206017	19085	19085
DPOGS206018	11218	11218
DPOGS206019	587	587
DPOGS206020	299	299
DPOGS206021	523	523
DPOGS206061	12910	12910
DPOGS206062	19839	19839
DPOGS206064	13103	13103
DPOGS206067	8117	8117
DPOGS206071	11022	11022
DPOGS206075	11209	11209
DPOGS206078	9343	9343
DPOGS206084	11728	11728
DPOGS206086	10900	10900
DPOGS206087	6942	6942
DPOGS206089	9972	9972
DPOGS206090	11988	11988
DPOGS206091	13828	13828
DPOGS206105	11110	11110
DPOGS206108	6994	6994
DPOGS206114	14247	14247
DPOGS206161	6698	6698
DPOGS206162	586	586
DPOGS206163	228	228
DPOGS206165	950	950
DPOGS206167	333	333
DPOGS206174	156	156
DPOGS206175	3772	3772
DPOGS206181	138	138
DPOGS206182	771	771
DPOGS206184	114	114
DPOGS206185	954	954
DPOGS206188	507	507
DPOGS206189	1349	1349
DPOGS206190	1286	1286
DPOGS206199	996	996
DPOGS206201	3478	3478
DPOGS206202	3190	3190
DPOGS206203	4168	4168
DPOGS206216	4109	4109
DPOGS206217	3258	3258
DPOGS206218	4372	4372
DPOGS206219	5361	5361
DPOGS206220	5133	5133
DPOGS206221	3455	3455
DPOGS206222	11319	11319
DPOGS206223	2846	2846
DPOGS206224	5622	5622
DPOGS206226	10325	10325
DPOGS206227	2706	2706
DPOGS206228	2132	2132
DPOGS206230	6923	6923
DPOGS206231	6115	6115
DPOGS206232	2045	2045
DPOGS206234	2985	2985
DPOGS206235	8327	8327
DPOGS206237	4874	4874
DPOGS206240	525	525
DPOGS206244	243	243
DPOGS206266	785	785
DPOGS206270	363	363
DPOGS206274	498	498
DPOGS206276	625	625
DPOGS206279	1414	1414
DPOGS206287	1733	1733
DPOGS206292	360	360
DPOGS206367	248	248
DPOGS206407	10441	10441
DPOGS206408	8977	8977
DPOGS206409	1982	1982
DPOGS206411	15078	15078
DPOGS206412	7460	7460
DPOGS206415	11767	11767
DPOGS206417	846	846
DPOGS206419	1032	1032
DPOGS206423	7780	7780
DPOGS206425	1703	1703
DPOGS206426	8798	8798
DPOGS206429	933	933
DPOGS206430	12659	12659
DPOGS206494	910	910
DPOGS206495	567	567
DPOGS206496	264	264
DPOGS206498	5011	5011
DPOGS206499	12200	12200
DPOGS206500	753	753
DPOGS206501	596	596
DPOGS206502	11018	11018
DPOGS206508	466	466
DPOGS206509	2074	2074
DPOGS206510	1408	1408
DPOGS206511	5268	5268
DPOGS206512	1614	1614
DPOGS206513	1010	1010
DPOGS206514	9817	9817
DPOGS206515	8599	8599
DPOGS206516	12927	12927
DPOGS206518	1521	1521
DPOGS206519	2049	2049
DPOGS206520	6849	6849
DPOGS206521	1168	1168
DPOGS206523	2833	2833
DPOGS206524	3320	3320
DPOGS206525	855	855
DPOGS206555	17169	17169
DPOGS206556	2208	2208
DPOGS206558	13835	13835
DPOGS206559	677	677
DPOGS206560	4070	4070
DPOGS206561	4467	4467
DPOGS206562	12933	12933
DPOGS206563	3010	3010
DPOGS206564	10136	10136
DPOGS206565	1239	1239
DPOGS206566	2469	2469
DPOGS206567	351	351
DPOGS206568	351	351
DPOGS206569	559	559
DPOGS206570	2134	2134
DPOGS206571	3480	3480
DPOGS206572	351	351
DPOGS206573	5174	5174
DPOGS206574	345	345
DPOGS206575	662	662
DPOGS206576	2940	2940
DPOGS206579	22694	22694
DPOGS206580	1881	1881
DPOGS206581	4852	4852
DPOGS206582	2488	2488
DPOGS206583	1589	1589
DPOGS206584	1004	1004
DPOGS206585	1334	1334
DPOGS206586	18156	18156
DPOGS206710	2554	2554
DPOGS206716	17992	17992
DPOGS206726	8002	8002
DPOGS206737	3592	3592
DPOGS206745	9423	9423
DPOGS206746	3574	3574
DPOGS206748	3230	3230
DPOGS206752	3291	3291
DPOGS206756	5036	5036
DPOGS206757	6502	6502
DPOGS206764	6342	6342
DPOGS206765	195	195
DPOGS206767	1162	1162
DPOGS206768	762	762
DPOGS206771	1200	1200
DPOGS206776	1158	1158
DPOGS206777	567	567
DPOGS206780	257	257
DPOGS207208	906	906
DPOGS207212	627	627
DPOGS207214	440	440
DPOGS207215	1202	1202
DPOGS207219	434	434
DPOGS207220	567	567
DPOGS207221	156	156
DPOGS207222	1109	1109
DPOGS207240	313	313
DPOGS207316	3891	3891
DPOGS207318	1772	1772
DPOGS207319	2065	2065
DPOGS207320	206	206
DPOGS207331	4918	4918
DPOGS207332	5623	5623
DPOGS207335	5947	5947
DPOGS207336	3220	3220
DPOGS207337	4376	4376
DPOGS207345	3747	3747
DPOGS207346	3472	3472
DPOGS207351	2598	2598
DPOGS207353	6608	6608
DPOGS207354	4297	4297
DPOGS207355	4179	4179
DPOGS207356	4593	4593
DPOGS207357	2870	2870
DPOGS207358	5338	5338
DPOGS207359	2440	2440
DPOGS207360	6556	6556
DPOGS207363	4240	4240
DPOGS207367	141	141
DPOGS207368	600	600
DPOGS207369	111	111
DPOGS207498	201	201
DPOGS207507	13657	13657
DPOGS207514	9805	9805
DPOGS207515	10739	10739
DPOGS207520	21484	21484
DPOGS207532	10080	10080
DPOGS207535	8437	8437
DPOGS207536	8160	8160
DPOGS207537	739	739
DPOGS207540	1078	1078
DPOGS207541	273	273
DPOGS207542	1131	1131
DPOGS207670	6169	6169
DPOGS207673	4698	4698
DPOGS207674	5430	5430
DPOGS207675	4160	4160
DPOGS207677	6367	6367
DPOGS207680	2975	2975
DPOGS207682	3872	3872
DPOGS207686	3746	3746
DPOGS207696	3302	3302
DPOGS207699	2693	2693
DPOGS207703	2099	2099
DPOGS207710	1814	1814
DPOGS207711	2281	2281
DPOGS207714	5681	5681
DPOGS207716	5816	5816
DPOGS207719	2208	2208
DPOGS207723	4705	4705
DPOGS207724	5098	5098
DPOGS207726	2071	2071
DPOGS207727	2335	2335
DPOGS207729	2577	2577
DPOGS207731	2922	2922
DPOGS207733	3924	3924
DPOGS207736	2227	2227
DPOGS207739	6770	6770
DPOGS207743	5892	5892
DPOGS207746	5815	5815
DPOGS207750	4792	4792
DPOGS207753	6674	6674
DPOGS207754	2983	2983
DPOGS207758	5578	5578
DPOGS207759	2118	2118
DPOGS207761	3879	3879
DPOGS207762	6728	6728
DPOGS207764	2881	2881
DPOGS207766	2894	2894
DPOGS207767	2266	2266
DPOGS207769	2625	2625
DPOGS207775	3894	3894
DPOGS207776	1562	1562
DPOGS207781	5922	5922
DPOGS207782	2412	2412
DPOGS207785	3464	3464
DPOGS207786	2132	2132
DPOGS207787	3056	3056
DPOGS207788	3691	3691
DPOGS207789	2263	2263
DPOGS207791	1951	1951
DPOGS207793	1941	1941
DPOGS207794	5471	5471
DPOGS207795	3718	3718
DPOGS207796	6363	6363
DPOGS207800	6576	6576
DPOGS207802	2832	2832
DPOGS207804	3876	3876
DPOGS207814	4564	4564
DPOGS207815	2673	2673
DPOGS207817	2174	2174
DPOGS207820	5007	5007
DPOGS207823	2112	2112
DPOGS207825	4201	4201
DPOGS207827	2555	2555
DPOGS207829	2768	2768
DPOGS207830	3620	3620
DPOGS207838	3132	3132
DPOGS207839	2582	2582
DPOGS207843	3935	3935
DPOGS207844	2277	2277
DPOGS207846	4933	4933
DPOGS207850	2658	2658
DPOGS207854	4953	4953
DPOGS207855	2318	2318
DPOGS207856	3268	3268
DPOGS207858	2162	2162
DPOGS207860	5507	5507
DPOGS207900	1306	1306
DPOGS207901	8830	8830
DPOGS207902	7106	7106
DPOGS207904	3102	3102
DPOGS207905	2200	2200
DPOGS207906	1315	1315
DPOGS207907	3946	3946
DPOGS207909	2171	2171
DPOGS207910	2793	2793
DPOGS207911	8188	8188
DPOGS207912	11832	11832
DPOGS207913	3482	3482
DPOGS207925	2330	2330
DPOGS207926	778	778
DPOGS207927	1392	1392
DPOGS207929	624	624
DPOGS207931	1618	1618
DPOGS207932	1194	1194
DPOGS207934	561	561
DPOGS207939	1922	1922
DPOGS207945	1359	1359
DPOGS207949	838	838
DPOGS207950	2224	2224
DPOGS207952	1427	1427
DPOGS207954	1671	1671
DPOGS207960	917	917
DPOGS207965	2071	2071
DPOGS207968	690	690
DPOGS207972	837	837
DPOGS207974	748	748
DPOGS207977	468	468
DPOGS207980	1521	1521
DPOGS207981	1040	1040
DPOGS207983	1742	1742
DPOGS207985	1566	1566
DPOGS207986	1366	1366
DPOGS207991	1302	1302
DPOGS207993	1491	1491
DPOGS207994	1302	1302
DPOGS207997	2535	2535
DPOGS207999	618	618
DPOGS208063	177	177
DPOGS208070	2874	2874
DPOGS208072	9169	9169
DPOGS208076	9367	9367
DPOGS208078	3028	3028
DPOGS208079	4837	4837
DPOGS208080	5107	5107
DPOGS208081	4228	4228
DPOGS208084	9808	9808
DPOGS208089	531	531
DPOGS208090	183	183
DPOGS208108	165	165
DPOGS208111	8624	8624
DPOGS208114	16894	16894
DPOGS208135	180	180
DPOGS208136	4128	4128
DPOGS208137	5800	5800
DPOGS208147	553	553
DPOGS208148	222	222
DPOGS208149	13046	13046
DPOGS208151	9665	9665
DPOGS208152	16146	16146
DPOGS208153	1464	1464
DPOGS208154	10940	10940
DPOGS208155	8340	8340
DPOGS208157	1561	1561
DPOGS208158	11428	11428
DPOGS208159	8484	8484
DPOGS208160	1793	1793
DPOGS208161	1489	1489
DPOGS208163	8775	8775
DPOGS208164	270	270
DPOGS208165	1995	1995
DPOGS208166	16432	16432
DPOGS208167	9953	9953
DPOGS208169	3867	3867
DPOGS208172	2877	2877
DPOGS208179	2060	2060
DPOGS208180	2289	2289
DPOGS208184	6399	6399
DPOGS208185	3136	3136
DPOGS208187	5945	5945
DPOGS208189	3876	3876
DPOGS208191	706	706
DPOGS208192	333	333
DPOGS208193	506	506
DPOGS208194	294	294
DPOGS208195	631	631
DPOGS208196	1082	1082
DPOGS208199	1579	1579
DPOGS208204	744	744
DPOGS208212	1430	1430
DPOGS208214	1618	1618
DPOGS208216	655	655
DPOGS208220	555	555
DPOGS208305	397	397
DPOGS208306	1941	1941
DPOGS208330	14809	14809
DPOGS208344	9156	9156
DPOGS208363	916	916
DPOGS208402	14886	14886
DPOGS208404	12214	12214
DPOGS208406	13093	13093
DPOGS208419	6005	6005
DPOGS208420	828	828
DPOGS208422	627	627
DPOGS208423	3930	3930
DPOGS208424	2057	2057
DPOGS208425	6171	6171
DPOGS208589	11440	11440
DPOGS208591	15269	15269
DPOGS208592	15408	15408
DPOGS208593	7732	7732
DPOGS208594	12274	12274
DPOGS208597	19706	19706
DPOGS208602	8605	8605
DPOGS208604	16382	16382
DPOGS208608	18296	18296
DPOGS208610	5797	5797
DPOGS208611	15475	15475
DPOGS208612	18075	18075
DPOGS208613	12746	12746
DPOGS208614	15919	15919
DPOGS208615	9587	9587
DPOGS208618	19937	19937
DPOGS208623	19929	19929
DPOGS208624	7377	7377
DPOGS208627	6592	6592
DPOGS208628	554	554
DPOGS208630	2095	2095
DPOGS208632	3120	3120
DPOGS208633	1998	1998
DPOGS208637	8568	8568
DPOGS208638	3160	3160
DPOGS208640	3824	3824
DPOGS208641	5518	5518
DPOGS208643	2217	2217
DPOGS208644	6315	6315
DPOGS208645	3316	3316
DPOGS208650	4654	4654
DPOGS208653	3456	3456
DPOGS208655	2977	2977
DPOGS208659	8028	8028
DPOGS208660	5917	5917
DPOGS208661	8992	8992
DPOGS208662	3524	3524
DPOGS208665	4606	4606
DPOGS208671	2930	2930
DPOGS208674	3540	3540
DPOGS208676	3009	3009
DPOGS208677	4350	4350
DPOGS208684	2931	2931
DPOGS208689	4017	4017
DPOGS208692	4198	4198
DPOGS208694	6183	6183
DPOGS208697	2740	2740
DPOGS208700	6515	6515
DPOGS208701	6920	6920
DPOGS208703	3555	3555
DPOGS208707	5255	5255
DPOGS208709	2366	2366
DPOGS208713	9327	9327
DPOGS208715	6706	6706
DPOGS208719	4379	4379
DPOGS208720	2674	2674
DPOGS208722	2928	2928
DPOGS208726	7929	7929
DPOGS208728	8302	8302
DPOGS208731	5382	5382
DPOGS208732	3616	3616
DPOGS208735	2614	2614
DPOGS208741	9094	9094
DPOGS208742	8979	8979
DPOGS208743	6448	6448
DPOGS208744	6862	6862
DPOGS208746	6955	6955
DPOGS208747	2629	2629
DPOGS208748	5172	5172
DPOGS208749	6367	6367
DPOGS208752	8111	8111
DPOGS208754	2542	2542
DPOGS208756	8353	8353
DPOGS208758	6259	6259
DPOGS208759	2856	2856
DPOGS208762	5201	5201
DPOGS208763	1609	1609
DPOGS208766	2874	2874
DPOGS208768	4058	4058
DPOGS208770	4672	4672
DPOGS208774	8154	8154
DPOGS208777	9618	9618
DPOGS208778	7868	7868
DPOGS208780	4718	4718
DPOGS208786	9701	9701
DPOGS208787	5602	5602
DPOGS208791	3041	3041
DPOGS208792	3259	3259
DPOGS208799	3379	3379
DPOGS208800	2549	2549
DPOGS208810	5639	5639
DPOGS208811	4331	4331
DPOGS208813	2691	2691
DPOGS208814	3851	3851
DPOGS208816	3201	3201
DPOGS208817	6668	6668
DPOGS208826	6249	6249
DPOGS208827	6655	6655
DPOGS208828	4468	4468
DPOGS208829	3704	3704
DPOGS208830	4382	4382
DPOGS208831	2430	2430
DPOGS208836	7165	7165
DPOGS208840	3016	3016
DPOGS208841	1818	1818
DPOGS208843	2784	2784
DPOGS208846	7283	7283
DPOGS208849	10746	10746
DPOGS208850	5980	5980
DPOGS208852	2724	2724
DPOGS208853	1251	1251
DPOGS208859	1643	1643
DPOGS208862	1898	1898
DPOGS208863	2975	2975
DPOGS208864	774	774
DPOGS208870	1335	1335
DPOGS208871	2347	2347
DPOGS208874	2565	2565
DPOGS208875	2482	2482
DPOGS208876	3354	3354
DPOGS208878	1760	1760
DPOGS208879	1380	1380
DPOGS208880	1175	1175
DPOGS208881	2335	2335
DPOGS208885	1702	1702
DPOGS208888	5630	5630
DPOGS208889	1245	1245
DPOGS208890	4595	4595
DPOGS208892	2637	2637
DPOGS208893	957	957
DPOGS208897	2020	2020
DPOGS208901	714	714
DPOGS208902	1648	1648
DPOGS208903	1074	1074
DPOGS208904	4089	4089
DPOGS208905	1677	1677
DPOGS208906	1057	1057
DPOGS208908	6180	6180
DPOGS208909	1367	1367
DPOGS208911	4957	4957
DPOGS208912	6544	6544
DPOGS208918	1257	1257
DPOGS208919	2825	2825
DPOGS208920	1880	1880
DPOGS208922	2495	2495
DPOGS208924	4659	4659
DPOGS208925	2159	2159
DPOGS208926	623	623
DPOGS208928	691	691
DPOGS208929	813	813
DPOGS208930	4997	4997
DPOGS208931	1329	1329
DPOGS208934	2029	2029
DPOGS208935	815	815
DPOGS208938	2363	2363
DPOGS208940	2384	2384
DPOGS208942	801	801
DPOGS208943	2326	2326
DPOGS208945	2122	2122
DPOGS208947	1924	1924
DPOGS208950	914	914
DPOGS208951	1270	1270
DPOGS208952	3086	3086
DPOGS208954	3378	3378
