"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS202110"	"DPSCF300150"	"DPOGS202110"	"A"	9
"DPOGS202130"	"DPSCF300150"	"DPOGS202130"	"A"	9
"DPOGS202107"	"DPSCF300150"	"DPOGS202107"	"A"	9
"DPOGS202125"	"DPSCF300150"	"DPOGS202125"	"A"	9
"DPOGS202122"	"DPSCF300150"	"DPOGS202122"	"A"	9
"DPOGS202111"	"DPSCF300150"	"DPOGS202111"	"A"	9
"DPOGS202096"	"DPSCF300150"	"DPOGS202096"	"A"	9
"DPOGS202105"	"DPSCF300150"	"DPOGS202105"	"A"	9
"DPOGS202115"	"DPSCF300150"	"DPOGS202115"	"A"	9
"DPOGS202120"	"DPSCF300150"	"DPOGS202120"	"A"	9
"DPOGS202108"	"DPSCF300150"	"DPOGS202108"	"A"	9
"DPOGS202101"	"DPSCF300150"	"DPOGS202101"	"A"	9
"DPOGS202097"	"DPSCF300150"	"DPOGS202097"	"A"	9
"DPOGS202106"	"DPSCF300150"	"DPOGS202106"	"A"	9
"DPOGS202117"	"DPSCF300150"	"DPOGS202117"	"A"	9
"DPOGS202118"	"DPSCF300150"	"DPOGS202118"	"A"	9
"DPOGS202126"	"DPSCF300150"	"DPOGS202126"	"A"	9
"DPOGS202123"	"DPSCF300150"	"DPOGS202123"	"A"	9
"DPOGS202129"	"DPSCF300150"	"DPOGS202129"	"A"	9
"DPOGS202116"	"DPSCF300150"	"DPOGS202116"	"A"	9
"DPOGS202102"	"DPSCF300150"	"DPOGS202102"	"A"	9
"DPOGS202103"	"DPSCF300150"	"DPOGS202103"	"A"	9
"DPOGS202124"	"DPSCF300150"	"DPOGS202124"	"A"	9
"DPOGS208129"	"DPSCF300154"	"DPOGS208129"	"A"	9
"DPOGS208116"	"DPSCF300154"	"DPOGS208116"	"A"	9
"DPOGS208117"	"DPSCF300154"	"DPOGS208117"	"A"	9
"DPOGS208128"	"DPSCF300154"	"DPOGS208128"	"A"	9
"DPOGS208127"	"DPSCF300154"	"DPOGS208127"	"A"	9
"DPOGS208113"	"DPSCF300154"	"DPOGS208113"	"A"	9
"DPOGS208121"	"DPSCF300154"	"DPOGS208121"	"A"	9
"DPOGS208120"	"DPSCF300154"	"DPOGS208120"	"A"	9
"DPOGS208119"	"DPSCF300154"	"DPOGS208119"	"A"	9
"DPOGS208115"	"DPSCF300154"	"DPOGS208115"	"A"	9
"DPOGS208134"	"DPSCF300154"	"DPOGS208134"	"A"	9
"DPOGS208110"	"DPSCF300154"	"DPOGS208110"	"A"	9
"DPOGS208133"	"DPSCF300154"	"DPOGS208133"	"A"	9
"DPOGS208112"	"DPSCF300154"	"DPOGS208112"	"A"	9
"DPOGS208131"	"DPSCF300154"	"DPOGS208131"	"A"	9
"DPOGS208132"	"DPSCF300154"	"DPOGS208132"	"A"	9
"DPOGS208109"	"DPSCF300154"	"DPOGS208109"	"A"	9
"DPOGS208118"	"DPSCF300154"	"DPOGS208118"	"A"	9
"DPOGS208126"	"DPSCF300154"	"DPOGS208126"	"A"	9
"DPOGS208114"	"DPSCF300154"	"DPOGS208114"	"A"	9
"DPOGS208125"	"DPSCF300154"	"DPOGS208125"	"A"	9
"DPOGS208122"	"DPSCF300154"	"DPOGS208122"	"A"	9
"DPOGS208111"	"DPSCF300154"	"DPOGS208111"	"A"	9
"DPOGS205949"	"DPSCF300156"	"DPOGS205949"	"A"	9
"DPOGS205954"	"DPSCF300156"	"DPOGS205954"	"A"	9
"DPOGS205928"	"DPSCF300156"	"DPOGS205928"	"A"	9
"DPOGS205953"	"DPSCF300156"	"DPOGS205953"	"A"	9
"DPOGS205955"	"DPSCF300156"	"DPOGS205955"	"A"	9
"DPOGS205935"	"DPSCF300156"	"DPOGS205935"	"A"	9
"DPOGS205929"	"DPSCF300156"	"DPOGS205929"	"A"	9
"DPOGS205952"	"DPSCF300156"	"DPOGS205952"	"A"	9
"DPOGS205951"	"DPSCF300156"	"DPOGS205951"	"A"	9
"DPOGS205934"	"DPSCF300156"	"DPOGS205934"	"A"	9
"DPOGS205948"	"DPSCF300156"	"DPOGS205948"	"A"	9
"DPOGS205950"	"DPSCF300156"	"DPOGS205950"	"A"	9
"DPOGS205957"	"DPSCF300156"	"DPOGS205957"	"A"	9
"DPOGS205956"	"DPSCF300156"	"DPOGS205956"	"A"	9
"DPOGS205925"	"DPSCF300156"	"DPOGS205925"	"A"	9
"DPOGS205926"	"DPSCF300156"	"DPOGS205926"	"A"	9
"DPOGS205942"	"DPSCF300156"	"DPOGS205942"	"A"	9
"DPOGS205937"	"DPSCF300156"	"DPOGS205937"	"A"	9
"DPOGS205959"	"DPSCF300156"	"DPOGS205959"	"A"	9
"DPOGS205960"	"DPSCF300156"	"DPOGS205960"	"A"	9
"DPOGS205931"	"DPSCF300156"	"DPOGS205931"	"A"	9
"DPOGS205930"	"DPSCF300156"	"DPOGS205930"	"A"	9
"DPOGS205927"	"DPSCF300156"	"DPOGS205927"	"A"	9
"DPOGS205947"	"DPSCF300156"	"DPOGS205947"	"A"	9
"DPOGS205924"	"DPSCF300156"	"DPOGS205924"	"A"	9
"DPOGS205923"	"DPSCF300156"	"DPOGS205923"	"A"	9
"DPOGS205933"	"DPSCF300156"	"DPOGS205933"	"A"	9
"DPOGS205945"	"DPSCF300156"	"DPOGS205945"	"A"	9
"DPOGS205946"	"DPSCF300156"	"DPOGS205946"	"A"	9
"DPOGS205940"	"DPSCF300156"	"DPOGS205940"	"A"	9
"DPOGS205944"	"DPSCF300156"	"DPOGS205944"	"A"	9
"DPOGS205932"	"DPSCF300156"	"DPOGS205932"	"A"	9
"DPOGS205939"	"DPSCF300156"	"DPOGS205939"	"A"	9
"DPOGS214930"	"DPSCF300163"	"DPOGS214930"	"A"	9
"DPOGS214932"	"DPSCF300163"	"DPOGS214932"	"A"	9
"DPOGS214929"	"DPSCF300163"	"DPOGS214929"	"A"	9
"DPOGS214926"	"DPSCF300163"	"DPOGS214926"	"A"	9
"DPOGS214928"	"DPSCF300163"	"DPOGS214928"	"A"	9
"DPOGS214931"	"DPSCF300163"	"DPOGS214931"	"A"	9
"DPOGS214927"	"DPSCF300163"	"DPOGS214927"	"A"	9
"DPOGS203047"	"DPSCF300206"	"DPOGS203047"	"A"	9
"DPOGS203048"	"DPSCF300206"	"DPOGS203048"	"A"	9
"DPOGS203052"	"DPSCF300206"	"DPOGS203052"	"A"	9
"DPOGS203051"	"DPSCF300206"	"DPOGS203051"	"A"	9
"DPOGS203040"	"DPSCF300206"	"DPOGS203040"	"A"	9
"DPOGS203055"	"DPSCF300206"	"DPOGS203055"	"A"	9
"DPOGS203042"	"DPSCF300206"	"DPOGS203042"	"A"	9
"DPOGS203050"	"DPSCF300206"	"DPOGS203050"	"A"	9
"DPOGS203056"	"DPSCF300206"	"DPOGS203056"	"A"	9
"DPOGS203049"	"DPSCF300206"	"DPOGS203049"	"A"	9
"DPOGS203043"	"DPSCF300206"	"DPOGS203043"	"A"	9
"DPOGS203053"	"DPSCF300206"	"DPOGS203053"	"A"	9
"DPOGS203045"	"DPSCF300206"	"DPOGS203045"	"A"	9
"DPOGS203041"	"DPSCF300206"	"DPOGS203041"	"A"	9
"DPOGS203046"	"DPSCF300206"	"DPOGS203046"	"A"	9
"DPOGS203054"	"DPSCF300206"	"DPOGS203054"	"A"	9
"DPOGS203039"	"DPSCF300206"	"DPOGS203039"	"A"	9
"DPOGS203044"	"DPSCF300206"	"DPOGS203044"	"A"	9
"DPOGS203037"	"DPSCF300206"	"DPOGS203037"	"A"	9
"DPOGS203038"	"DPSCF300206"	"DPOGS203038"	"A"	9
"DPOGS201951"	"DPSCF300244"	"DPOGS201951"	"A"	9
"DPOGS201950"	"DPSCF300244"	"DPOGS201950"	"A"	9
"DPOGS201945"	"DPSCF300244"	"DPOGS201945"	"A"	9
"DPOGS201949"	"DPSCF300244"	"DPOGS201949"	"A"	9
"DPOGS201952"	"DPSCF300244"	"DPOGS201952"	"A"	9
"DPOGS201946"	"DPSCF300244"	"DPOGS201946"	"A"	9
"DPOGS201947"	"DPSCF300244"	"DPOGS201947"	"A"	9
"DPOGS201948"	"DPSCF300244"	"DPOGS201948"	"A"	9
"DPOGS212448"	"DPSCF300258"	"DPOGS212448"	"A"	9
"DPOGS212422"	"DPSCF300258"	"DPOGS212422"	"A"	9
"DPOGS212450"	"DPSCF300258"	"DPOGS212450"	"A"	9
"DPOGS212425"	"DPSCF300258"	"DPOGS212425"	"A"	9
"DPOGS212407"	"DPSCF300258"	"DPOGS212407"	"A"	9
"DPOGS212421"	"DPSCF300258"	"DPOGS212421"	"A"	9
"DPOGS212434"	"DPSCF300258"	"DPOGS212434"	"A"	9
"DPOGS212405"	"DPSCF300258"	"DPOGS212405"	"A"	9
"DPOGS212408"	"DPSCF300258"	"DPOGS212408"	"A"	9
"DPOGS212433"	"DPSCF300258"	"DPOGS212433"	"A"	9
"DPOGS212406"	"DPSCF300258"	"DPOGS212406"	"A"	9
"DPOGS212438"	"DPSCF300258"	"DPOGS212438"	"A"	9
"DPOGS212435"	"DPSCF300258"	"DPOGS212435"	"A"	9
"DPOGS212432"	"DPSCF300258"	"DPOGS212432"	"A"	9
"DPOGS212446"	"DPSCF300258"	"DPOGS212446"	"A"	9
"DPOGS212445"	"DPSCF300258"	"DPOGS212445"	"A"	9
"DPOGS212403"	"DPSCF300258"	"DPOGS212403"	"A"	9
"DPOGS212437"	"DPSCF300258"	"DPOGS212437"	"A"	9
"DPOGS212410"	"DPSCF300258"	"DPOGS212410"	"A"	9
"DPOGS212423"	"DPSCF300258"	"DPOGS212423"	"A"	9
"DPOGS212404"	"DPSCF300258"	"DPOGS212404"	"A"	9
"DPOGS212449"	"DPSCF300258"	"DPOGS212449"	"A"	9
"DPOGS212424"	"DPSCF300258"	"DPOGS212424"	"A"	9
"DPOGS212439"	"DPSCF300258"	"DPOGS212439"	"A"	9
"DPOGS212426"	"DPSCF300258"	"DPOGS212426"	"A"	9
"DPOGS212436"	"DPSCF300258"	"DPOGS212436"	"A"	9
"DPOGS212447"	"DPSCF300258"	"DPOGS212447"	"A"	9
"DPOGS212431"	"DPSCF300258"	"DPOGS212431"	"A"	9
"DPOGS212430"	"DPSCF300258"	"DPOGS212430"	"A"	9
"DPOGS212442"	"DPSCF300258"	"DPOGS212442"	"A"	9
"DPOGS212420"	"DPSCF300258"	"DPOGS212420"	"A"	9
"DPOGS212429"	"DPSCF300258"	"DPOGS212429"	"A"	9
"DPOGS212453"	"DPSCF300258"	"DPOGS212453"	"A"	9
"DPOGS212444"	"DPSCF300258"	"DPOGS212444"	"A"	9
"DPOGS212409"	"DPSCF300258"	"DPOGS212409"	"A"	9
"DPOGS212414"	"DPSCF300258"	"DPOGS212414"	"A"	9
"DPOGS212416"	"DPSCF300258"	"DPOGS212416"	"A"	9
"DPOGS212455"	"DPSCF300258"	"DPOGS212455"	"A"	9
"DPOGS212443"	"DPSCF300258"	"DPOGS212443"	"A"	9
"DPOGS212417"	"DPSCF300258"	"DPOGS212417"	"A"	9
"DPOGS212428"	"DPSCF300258"	"DPOGS212428"	"A"	9
"DPOGS212427"	"DPSCF300258"	"DPOGS212427"	"A"	9
"DPOGS212451"	"DPSCF300258"	"DPOGS212451"	"A"	9
"DPOGS212415"	"DPSCF300258"	"DPOGS212415"	"A"	9
"DPOGS212411"	"DPSCF300258"	"DPOGS212411"	"A"	9
"DPOGS212440"	"DPSCF300258"	"DPOGS212440"	"A"	9
"DPOGS212419"	"DPSCF300258"	"DPOGS212419"	"A"	9
"DPOGS212452"	"DPSCF300258"	"DPOGS212452"	"A"	9
"DPOGS212441"	"DPSCF300258"	"DPOGS212441"	"A"	9
"DPOGS212412"	"DPSCF300258"	"DPOGS212412"	"A"	9
"DPOGS212418"	"DPSCF300258"	"DPOGS212418"	"A"	9
"DPOGS212413"	"DPSCF300258"	"DPOGS212413"	"A"	9
"DPOGS212454"	"DPSCF300258"	"DPOGS212454"	"A"	9
"DPOGS206716"	"DPSCF300320"	"DPOGS206716"	"A"	9
"DPOGS206725"	"DPSCF300320"	"DPOGS206725"	"A"	9
"DPOGS206719"	"DPSCF300320"	"DPOGS206719"	"A"	9
"DPOGS206731"	"DPSCF300320"	"DPOGS206731"	"A"	9
"DPOGS206718"	"DPSCF300320"	"DPOGS206718"	"A"	9
"DPOGS206717"	"DPSCF300320"	"DPOGS206717"	"A"	9
"DPOGS206726"	"DPSCF300320"	"DPOGS206726"	"A"	9
"DPOGS206732"	"DPSCF300320"	"DPOGS206732"	"A"	9
"DPOGS206721"	"DPSCF300320"	"DPOGS206721"	"A"	9
"DPOGS206722"	"DPSCF300320"	"DPOGS206722"	"A"	9
"DPOGS206730"	"DPSCF300320"	"DPOGS206730"	"A"	9
"DPOGS206728"	"DPSCF300320"	"DPOGS206728"	"A"	9
"DPOGS206720"	"DPSCF300320"	"DPOGS206720"	"A"	9
"DPOGS206729"	"DPSCF300320"	"DPOGS206729"	"A"	9
"DPOGS206727"	"DPSCF300320"	"DPOGS206727"	"A"	9
"DPOGS206724"	"DPSCF300320"	"DPOGS206724"	"A"	9
"DPOGS212891"	"DPSCF300387"	"DPOGS212891"	"A"	9
"DPOGS212892"	"DPSCF300387"	"DPOGS212892"	"A"	9
"DPOGS211263"	"DPSCF300506"	"DPOGS211263"	"A"	9
"DPOGS211262"	"DPSCF300506"	"DPOGS211262"	"A"	9
"DPOGS211261"	"DPSCF300506"	"DPOGS211261"	"A"	9
"DPOGS211264"	"DPSCF300506"	"DPOGS211264"	"A"	9
"DPOGS210404"	"DPSCF300831"	"DPOGS210404"	"A"	9
"DPOGS210403"	"DPSCF300831"	"DPOGS210403"	"A"	9
"DPOGS210148"	"DPSCF301467"	"DPOGS210148"	"A"	9
"DPOGS206057"	"DPSCF300028-1"	"DPOGS206057"	"A"	9
"DPOGS206058"	"DPSCF300028-1"	"DPOGS206058"	"A"	9
"DPOGS206059"	"DPSCF300028-1"	"DPOGS206059"	"A"	9
"DPOGS206060"	"DPSCF300028-1"	"DPOGS206060"	"A"	9
"DPOGS206061"	"DPSCF300028-1"	"DPOGS206061"	"A"	9
"DPOGS206062"	"DPSCF300028-1"	"DPOGS206062"	"A"	9
"DPOGS206063"	"DPSCF300028-1"	"DPOGS206063"	"A"	9
"DPOGS206064"	"DPSCF300028-1"	"DPOGS206064"	"A"	9
"DPOGS206065"	"DPSCF300028-1"	"DPOGS206065"	"A"	9
"DPOGS206066"	"DPSCF300028-1"	"DPOGS206066"	"A"	9
"DPOGS206067"	"DPSCF300028-1"	"DPOGS206067"	"A"	9
"DPOGS206068"	"DPSCF300028-1"	"DPOGS206068"	"A"	9
"DPOGS206069"	"DPSCF300028-1"	"DPOGS206069"	"A"	9
"DPOGS206070"	"DPSCF300028-1"	"DPOGS206070"	"A"	9
"DPOGS206071"	"DPSCF300028-1"	"DPOGS206071"	"A"	9
"DPOGS206072"	"DPSCF300028-1"	"DPOGS206072"	"A"	9
"DPOGS206073"	"DPSCF300028-1"	"DPOGS206073"	"A"	9
"DPOGS206074"	"DPSCF300028-1"	"DPOGS206074"	"A"	9
"DPOGS206075"	"DPSCF300028-1"	"DPOGS206075"	"A"	9
"DPOGS206076"	"DPSCF300028-1"	"DPOGS206076"	"A"	9
"DPOGS206077"	"DPSCF300028-1"	"DPOGS206077"	"A"	9
"DPOGS206078"	"DPSCF300028-1"	"DPOGS206078"	"A"	9
"DPOGS206079"	"DPSCF300028-1"	"DPOGS206079"	"A"	9
"DPOGS206080"	"DPSCF300028-1"	"DPOGS206080"	"A"	9
"DPOGS206081"	"DPSCF300028-1"	"DPOGS206081"	"A"	9
"DPOGS206082"	"DPSCF300028-1"	"DPOGS206082"	"A"	9
"DPOGS206083"	"DPSCF300028-1"	"DPOGS206083"	"A"	9
"DPOGS206084"	"DPSCF300028-1"	"DPOGS206084"	"A"	9
"DPOGS206085"	"DPSCF300028-1"	"DPOGS206085"	"A"	9
"DPOGS206086"	"DPSCF300028-1"	"DPOGS206086"	"A"	9
"DPOGS206087"	"DPSCF300028-1"	"DPOGS206087"	"A"	9
"DPOGS206088"	"DPSCF300028-1"	"DPOGS206088"	"A"	9
"DPOGS206089"	"DPSCF300028-1"	"DPOGS206089"	"A"	9
"DPOGS206090"	"DPSCF300028-1"	"DPOGS206090"	"A"	9
"DPOGS206091"	"DPSCF300028-1"	"DPOGS206091"	"A"	9
"DPOGS206092"	"DPSCF300028-1"	"DPOGS206092"	"A"	9
"DPOGS206093"	"DPSCF300028-1"	"DPOGS206093"	"A"	9
"DPOGS206094"	"DPSCF300028-1"	"DPOGS206094"	"A"	9
"DPOGS206095"	"DPSCF300028-1"	"DPOGS206095"	"A"	9
"DPOGS206096"	"DPSCF300028-1"	"DPOGS206096"	"A"	9
"DPOGS206097"	"DPSCF300028-1"	"DPOGS206097"	"A"	9
"DPOGS206098"	"DPSCF300028-1"	"DPOGS206098"	"A"	9
"DPOGS206099"	"DPSCF300028-1"	"DPOGS206099"	"A"	9
"DPOGS206100"	"DPSCF300028-1"	"DPOGS206100"	"A"	9
"DPOGS206101"	"DPSCF300028-1"	"DPOGS206101"	"A"	9
"DPOGS206102"	"DPSCF300028-1"	"DPOGS206102"	"A"	9
"DPOGS206103"	"DPSCF300028-1"	"DPOGS206103"	"A"	9
"DPOGS206104"	"DPSCF300028-1"	"DPOGS206104"	"A"	9
"DPOGS206105"	"DPSCF300028-1"	"DPOGS206105"	"A"	9
"DPOGS206106"	"DPSCF300028-1"	"DPOGS206106"	"A"	9
"DPOGS206107"	"DPSCF300028-1"	"DPOGS206107"	"A"	9
"DPOGS206108"	"DPSCF300028-1"	"DPOGS206108"	"A"	9
"DPOGS206109"	"DPSCF300028-1"	"DPOGS206109"	"A"	9
"DPOGS206110"	"DPSCF300028-1"	"DPOGS206110"	"A"	9
"DPOGS206111"	"DPSCF300028-1"	"DPOGS206111"	"A"	9
"DPOGS206112"	"DPSCF300028-1"	"DPOGS206112"	"A"	9
"DPOGS206113"	"DPSCF300028-1"	"DPOGS206113"	"A"	9
"DPOGS206114"	"DPSCF300028-1"	"DPOGS206114"	"A"	9
"DPOGS206115"	"DPSCF300028-1"	"DPOGS206115"	"A"	9
"DPOGS206116"	"DPSCF300028-1"	"DPOGS206116"	"A"	9
"DPOGS206117"	"DPSCF300028-1"	"DPOGS206117"	"A"	9
"DPOGS206119"	"DPSCF300028-1"	"DPOGS206119"	"A"	9
"DPOGS206120"	"DPSCF300028-1"	"DPOGS206120"	"A"	9
"DPOGS206121"	"DPSCF300028-1"	"DPOGS206121"	"A"	9
