"scaffold"	"geneID"	"ZorA"	"chromosome"
"DPOGS202592"	"DPSCF300363"	"DPOGS202592"	"A"	14
"DPOGS202594"	"DPSCF300363"	"DPOGS202594"	"A"	14
"DPOGS202595"	"DPSCF300363"	"DPOGS202595"	"A"	14
"DPOGS202593"	"DPSCF300363"	"DPOGS202593"	"A"	14
"DPOGS202591"	"DPSCF300363"	"DPOGS202591"	"A"	14
"DPOGS202589"	"DPSCF300363"	"DPOGS202589"	"A"	14
"DPOGS202590"	"DPSCF300363"	"DPOGS202590"	"A"	14
"DPOGS202586"	"DPSCF300363"	"DPOGS202586"	"A"	14
"DPOGS202587"	"DPSCF300363"	"DPOGS202587"	"A"	14
"DPOGS200968"	"DPSCF300431"	"DPOGS200968"	"A"	14
"DPOGS200970"	"DPSCF300431"	"DPOGS200970"	"A"	14
"DPOGS200967"	"DPSCF300431"	"DPOGS200967"	"A"	14
"DPOGS200972"	"DPSCF300431"	"DPOGS200972"	"A"	14
"DPOGS200966"	"DPSCF300431"	"DPOGS200966"	"A"	14
"DPOGS200969"	"DPSCF300431"	"DPOGS200969"	"A"	14
"DPOGS200965"	"DPSCF300431"	"DPOGS200965"	"A"	14
"DPOGS200973"	"DPSCF300431"	"DPOGS200973"	"A"	14
"DPOGS211039"	"DPSCF300469"	"DPOGS211039"	"A"	14
"DPOGS211037"	"DPSCF300469"	"DPOGS211037"	"A"	14
"DPOGS211033"	"DPSCF300469"	"DPOGS211033"	"A"	14
"DPOGS211038"	"DPSCF300469"	"DPOGS211038"	"A"	14
"DPOGS211036"	"DPSCF300469"	"DPOGS211036"	"A"	14
"DPOGS211034"	"DPSCF300469"	"DPOGS211034"	"A"	14
"DPOGS211032"	"DPSCF300469"	"DPOGS211032"	"A"	14
"DPOGS209236"	"DPSCF300475"	"DPOGS209236"	"A"	14
"DPOGS209239"	"DPSCF300475"	"DPOGS209239"	"A"	14
"DPOGS209241"	"DPSCF300475"	"DPOGS209241"	"A"	14
"DPOGS209238"	"DPSCF300475"	"DPOGS209238"	"A"	14
"DPOGS209240"	"DPSCF300475"	"DPOGS209240"	"A"	14
"DPOGS209235"	"DPSCF300475"	"DPOGS209235"	"A"	14
"DPOGS209237"	"DPSCF300475"	"DPOGS209237"	"A"	14
"DPOGS209917"	"DPSCF300684"	"DPOGS209917"	"A"	14
